Tree#,Groups,WScore
1,23_11_20_2_3-91_FK_148,0.515681
1,23_11_20_3_1-91_FK_148,0.521931
1,23_11_20_3_2-91_FK_148,0.444231
1,23_11_20_3_3-91_FK_148,0.683363
1,23_HALO_7C-91_FK_148,0.705111
1,24_HALO_8C-91_FK_148,0.701646
1,25_FK_082-91_FK_148,0.718824
1,26_11_20_2_1-91_FK_148,0.696834
1,26_11_20_2_2-91_FK_148,0.49949
1,26_11_20_2_3-91_FK_148,0.562393
1,26_11_20_3_1-91_FK_148,0.557957
1,26_11_20_3_2-91_FK_148,0.581163
1,26_11_20_3_3-91_FK_148,0.567293
1,26_FK_083-91_FK_148,0.74384
1,27_11_20_1_1-91_FK_148,0.575382
1,27_11_20_1_1A-91_FK_148,0.524909
1,27_11_20_1_2-91_FK_148,0.609007
1,27_11_20_1_2A-91_FK_148,0.529625
1,27_11_20_1_3-91_FK_148,0.74871
1,27_11_20_1_3A-91_FK_148,0.732457
1,27_FK_084-91_FK_148,0.719855
1,28_FK_085-91_FK_148,0.733307
1,29_FK_086-91_FK_148,0.743145
1,2_HALO_2A-91_FK_148,0.680561
1,2_PR8_High-91_FK_148,0.89615
1,30_FK_087-91_FK_148,0.743995
1,31_FK_088-91_FK_148,0.7198
1,32_FK_089-91_FK_148,0.709689
1,33_FK_090-91_FK_148,0.68147
1,34_FK_091-91_FK_148,0.70566
1,35_FK_092-91_FK_148,0.720919
1,36_FK_093-91_FK_148,0.735471
1,37_FK_094-91_FK_148,0.75609
1,38_FK_095-91_FK_148,0.706741
1,39_FK_096-91_FK_148,0.728071
1,3_HALO_3A-91_FK_148,0.684664
1,40_FK_097-91_FK_148,0.703348
1,41_FK_098-91_FK_148,0.760401
1,42_FK_099-91_FK_148,0.719283
1,43_FK_100-91_FK_148,0.720766
1,44_FK_101-91_FK_148,0.719413
1,45_FK_102-91_FK_148,0.738632
1,46_FK_103-91_FK_148,0.723592
1,47_FK_104-91_FK_148,0.715113
1,48_12-91_FK_148,0.857701
1,48_FK_105-91_FK_148,0.720642
1,49_FK_106-91_FK_148,0.725967
1,4_HALO_4A-91_FK_148,0.626924
1,4_PR15_High-91_FK_148,0.929206
1,50_14-91_FK_148,0.922379
1,50_FK_107-91_FK_148,0.676538
1,51_FK_108-91_FK_148,0.690314
1,52_FK_109-91_FK_148,0.71325
1,53_FK_110-91_FK_148,0.705693
1,54_FK_111-91_FK_148,0.727401
1,55_FK_112-91_FK_148,0.68731
1,56_FK_113-91_FK_148,0.7082
1,57_FK_114-91_FK_148,0.664321
1,58_FK_115-91_FK_148,0.714938
1,59_FK_116-91_FK_148,0.700086
1,5_HALO_5A-91_FK_148,0.648684
1,60-91_FK_148,0.953561
1,60_FK_117-91_FK_148,0.703822
1,61-91_FK_148,0.892909
1,61_FK_118-91_FK_148,0.681873
1,62-91_FK_148,0.947833
1,62_FK_119-91_FK_148,0.606012
1,63_FK_120-91_FK_148,0.60254
1,64_FK_121-91_FK_148,0.618938
1,65-91_FK_148,0.959657
1,65_FK_122-91_FK_148,0.655776
1,66_FK_123-91_FK_148,0.622977
1,67_FK_124-91_FK_148,0.580531
1,68_FK_125-91_FK_148,0.588221
1,69_FK_126-91_FK_148,0.649948
1,6_HALO_6A-91_FK_148,0.688593
1,70_FK_127-91_FK_148,0.656017
1,71_FK_128-91_FK_148,0.583852
1,72_FK_129-91_FK_148,0.58785
1,73_FK_130-91_FK_148,0.430464
1,74_FK_131-91_FK_148,0.294194
1,75_FK_132-91_FK_148,0.276318
1,76_FK_133-91_FK_148,0.417611
1,77_FK_134-91_FK_148,0.542364
1,78_FK_135-91_FK_148,0.404574
1,79_FK_136-91_FK_148,0.187278
1,7_G2_ST-91_FK_148,0.971442
1,7_HALO_7A-91_FK_148,0.702605
1,80_FK_137-91_FK_148,0.405606
1,81_FK_138-91_FK_148,0.650855
1,82_FK_139-91_FK_148,0.366662
1,83_FK_140-91_FK_148,0.302522
1,84_FK_141-91_FK_148,0.408823
1,85_FK_142-91_FK_148,0.535046
1,86_FK_143-91_FK_148,0.275713
1,87_FK_144-91_FK_148,0.283457
1,88_FK_145-91_FK_148,0.228155
1,89_FK_146-91_FK_148,0.396053
1,8_G2_G1-91_FK_148,0.948273
1,8_HALO_8A-91_FK_148,0.687534
1,90_FK_147-91_FK_148,0.195172
1,10_G2_HG-92_FK_149,0.88656
1,10_HALO_2B-92_FK_149,0.573992
1,11_HALO_3B-92_FK_149,0.58178
1,12_HALO_4B-92_FK_149,0.580126
1,12_W_plus_3_G1-92_FK_149,0.942906
1,13_HALO_5B-92_FK_149,0.573107
1,13_W_plus_3_G11-92_FK_149,0.947232
1,14_HALO_6B-92_FK_149,0.567246
1,14_W_plus_3_H6-92_FK_149,0.936073
1,15_HALO_7B-92_FK_149,0.569015
1,16_HALO_8B-92_FK_149,0.598653
1,17_HALO_1C-92_FK_149,0.572193
1,17_S6_g11-92_FK_149,0.961447
1,18_11_20_1_1-92_FK_149,0.658901
1,18_11_20_1_2-92_FK_149,0.543096
1,18_11_20_1_3-92_FK_149,0.645699
1,18_11_20_2_1-92_FK_149,0.640528
1,18_11_20_2_2-92_FK_149,0.642115
1,18_11_20_2_3-92_FK_149,0.672075
1,18_11_20_3_1-92_FK_149,0.690757
1,18_11_20_3_2-92_FK_149,0.741682
1,18_11_20_3_3-92_FK_149,0.525924
1,18_HALO_2C-92_FK_149,0.591858
1,18_S6_H6-92_FK_149,0.885864
1,19_HALO_3C-92_FK_149,0.589052
1,1_HALO_1A-92_FK_149,0.531977
1,20_HALO_4C-92_FK_149,0.596511
1,21_HALO_5C-92_FK_149,0.581189
1,22_HALO_6C-92_FK_149,0.574172
1,23_11_20_1_1-92_FK_149,0.562385
1,23_11_20_1_2-92_FK_149,0.488848
1,23_11_20_1_3-92_FK_149,0.542288
1,23_11_20_2_1-92_FK_149,0.496127
1,23_11_20_2_2-92_FK_149,0.491868
1,23_11_20_2_3-92_FK_149,0.464213
1,23_11_20_3_1-92_FK_149,0.473906
1,23_11_20_3_2-92_FK_149,0.50155
1,23_11_20_3_3-92_FK_149,0.61604
1,23_HALO_7C-92_FK_149,0.579453
1,24_HALO_8C-92_FK_149,0.576536
1,25_FK_082-92_FK_149,0.647687
1,26_11_20_2_1-92_FK_149,0.605068
1,26_11_20_2_2-92_FK_149,0.49237
1,26_11_20_2_3-92_FK_149,0.474179
1,26_11_20_3_1-92_FK_149,0.548513
1,26_11_20_3_2-92_FK_149,0.50866
1,26_11_20_3_3-92_FK_149,0.459514
1,26_FK_083-92_FK_149,0.616805
1,27_11_20_1_1-92_FK_149,0.499845
1,27_11_20_1_1A-92_FK_149,0.474855
1,27_11_20_1_2-92_FK_149,0.55844
1,27_11_20_1_2A-92_FK_149,0.451595
1,27_11_20_1_3-92_FK_149,0.659811
1,27_11_20_1_3A-92_FK_149,0.645405
1,27_FK_084-92_FK_149,0.609487
1,28_FK_085-92_FK_149,0.614139
1,29_FK_086-92_FK_149,0.665487
1,2_HALO_2A-92_FK_149,0.560311
1,2_PR8_High-92_FK_149,0.881101
1,30_FK_087-92_FK_149,0.618558
1,31_FK_088-92_FK_149,0.607639
1,32_FK_089-92_FK_149,0.581222
1,33_FK_090-92_FK_149,0.658726
1,34_FK_091-92_FK_149,0.571291
1,35_FK_092-92_FK_149,0.593033
1,36_FK_093-92_FK_149,0.604936
1,37_FK_094-92_FK_149,0.666665
1,38_FK_095-92_FK_149,0.581061
1,39_FK_096-92_FK_149,0.600621
1,3_HALO_3A-92_FK_149,0.56107
1,40_FK_097-92_FK_149,0.570284
1,41_FK_098-92_FK_149,0.677464
1,42_FK_099-92_FK_149,0.590143
1,43_FK_100-92_FK_149,0.591882
1,44_FK_101-92_FK_149,0.593339
1,45_FK_102-92_FK_149,0.657472
1,46_FK_103-92_FK_149,0.595771
1,47_FK_104-92_FK_149,0.618422
1,48_12-92_FK_149,0.842937
1,48_FK_105-92_FK_149,0.594035
1,49_FK_106-92_FK_149,0.664957
1,4_HALO_4A-92_FK_149,0.509768
1,4_PR15_High-92_FK_149,0.916274
1,50_14-92_FK_149,0.907538
1,50_FK_107-92_FK_149,0.546856
1,51_FK_108-92_FK_149,0.559317
1,52_FK_109-92_FK_149,0.582799
1,53_FK_110-92_FK_149,0.688499
1,54_FK_111-92_FK_149,0.600388
1,55_FK_112-92_FK_149,0.573612
1,56_FK_113-92_FK_149,0.575767
1,57_FK_114-92_FK_149,0.608879
1,58_FK_115-92_FK_149,0.585474
1,59_FK_116-92_FK_149,0.569859
1,5_HALO_5A-92_FK_149,0.528742
1,60-92_FK_149,0.945686
1,60_FK_117-92_FK_149,0.573721
1,61-92_FK_149,0.866839
1,61_FK_118-92_FK_149,0.670325
1,62-92_FK_149,0.942104
1,62_FK_119-92_FK_149,0.472869
1,63_FK_120-92_FK_149,0.463011
1,64_FK_121-92_FK_149,0.468122
1,65-92_FK_149,0.949426
1,65_FK_122-92_FK_149,0.660146
1,66_FK_123-92_FK_149,0.472127
1,67_FK_124-92_FK_149,0.455879
1,68_FK_125-92_FK_149,0.442143
1,69_FK_126-92_FK_149,0.655971
1,6_HALO_6A-92_FK_149,0.564964
1,70_FK_127-92_FK_149,0.514714
1,71_FK_128-92_FK_149,0.440216
1,72_FK_129-92_FK_149,0.44113
1,73_FK_130-92_FK_149,0.512416
1,74_FK_131-92_FK_149,0.287052
1,75_FK_132-92_FK_149,0.31932
1,76_FK_133-92_FK_149,0.205046
1,77_FK_134-92_FK_149,0.522757
1,78_FK_135-92_FK_149,0.195456
1,79_FK_136-92_FK_149,0.318403
1,7_G2_ST-92_FK_149,0.96757
1,7_HALO_7A-92_FK_149,0.578604
1,80_FK_137-92_FK_149,0.214471
1,81_FK_138-92_FK_149,0.585392
1,82_FK_139-92_FK_149,0.231982
1,83_FK_140-92_FK_149,0.278434
1,84_FK_141-92_FK_149,0.194205
1,85_FK_142-92_FK_149,0.469251
1,86_FK_143-92_FK_149,0.217877
1,87_FK_144-92_FK_149,0.233319
1,88_FK_145-92_FK_149,0.272049
1,89_FK_146-92_FK_149,0.479796
1,8_G2_G1-92_FK_149,0.94766
1,8_HALO_8A-92_FK_149,0.564907
1,90_FK_147-92_FK_149,0.308079
1,91_FK_148-92_FK_149,0.379078
1,10_G2_HG-93_FK_150,0.88838
1,10_HALO_2B-93_FK_150,0.809792
1,11_HALO_3B-93_FK_150,0.818119
1,12_HALO_4B-93_FK_150,0.815394
1,12_W_plus_3_G1-93_FK_150,0.982508
1,13_HALO_5B-93_FK_150,0.805932
1,13_W_plus_3_G11-93_FK_150,0.946373
1,14_HALO_6B-93_FK_150,0.799838
1,14_W_plus_3_H6-93_FK_150,0.942098
1,15_HALO_7B-93_FK_150,0.802427
1,16_HALO_8B-93_FK_150,0.829909
1,17_HALO_1C-93_FK_150,0.805555
1,17_S6_g11-93_FK_150,0.961509
1,18_11_20_1_1-93_FK_150,0.593465
1,18_11_20_1_2-93_FK_150,0.597114
1,18_11_20_1_3-93_FK_150,0.507555
1,18_11_20_2_1-93_FK_150,0.504613
1,18_11_20_2_2-93_FK_150,0.581017
1,18_11_20_2_3-93_FK_150,0.68274
1,18_11_20_3_1-93_FK_150,0.600799
1,18_11_20_3_2-93_FK_150,0.738483
1,18_11_20_3_3-93_FK_150,0.531052
1,18_HALO_2C-93_FK_150,0.827602
1,18_S6_H6-93_FK_150,0.88782
1,19_HALO_3C-93_FK_150,0.823679
1,1_HALO_1A-93_FK_150,0.761846
1,20_HALO_4C-93_FK_150,0.827703
1,21_HALO_5C-93_FK_150,0.811795
1,22_HALO_6C-93_FK_150,0.808317
1,23_11_20_1_1-93_FK_150,0.493911
1,23_11_20_1_2-93_FK_150,0.568281
1,23_11_20_1_3-93_FK_150,0.508064
1,23_11_20_2_1-93_FK_150,0.620299
1,23_11_20_2_2-93_FK_150,0.55827
1,23_11_20_2_3-93_FK_150,0.51746
1,23_11_20_3_1-93_FK_150,0.45023
1,23_11_20_3_2-93_FK_150,0.59835
1,23_11_20_3_3-93_FK_150,0.685544
1,23_HALO_7C-93_FK_150,0.813595
1,24_HALO_8C-93_FK_150,0.808319
1,25_FK_082-93_FK_150,0.734787
1,26_11_20_2_1-93_FK_150,0.546901
1,26_11_20_2_2-93_FK_150,0.536696
1,26_11_20_2_3-93_FK_150,0.53336
1,26_11_20_3_1-93_FK_150,0.460413
1,26_11_20_3_2-93_FK_150,0.522975
1,26_11_20_3_3-93_FK_150,0.497201
1,26_FK_083-93_FK_150,0.843921
1,27_11_20_1_1-93_FK_150,0.528278
1,27_11_20_1_1A-93_FK_150,0.522453
1,27_11_20_1_2-93_FK_150,0.521229
1,27_11_20_1_2A-93_FK_150,0.504102
1,27_11_20_1_3-93_FK_150,0.568071
1,27_11_20_1_3A-93_FK_150,0.549597
1,27_FK_084-93_FK_150,0.829279
1,28_FK_085-93_FK_150,0.840227
1,29_FK_086-93_FK_150,0.756917
1,2_HALO_2A-93_FK_150,0.789002
1,2_PR8_High-93_FK_150,0.931883
1,30_FK_087-93_FK_150,0.846341
1,31_FK_088-93_FK_150,0.821778
1,32_FK_089-93_FK_150,0.813982
1,33_FK_090-93_FK_150,0.744721
1,34_FK_091-93_FK_150,0.811935
1,35_FK_092-93_FK_150,0.82679
1,36_FK_093-93_FK_150,0.837351
1,37_FK_094-93_FK_150,0.761342
1,38_FK_095-93_FK_150,0.814513
1,39_FK_096-93_FK_150,0.832317
1,3_HALO_3A-93_FK_150,0.791682
1,40_FK_097-93_FK_150,0.809411
1,41_FK_098-93_FK_150,0.763402
1,42_FK_099-93_FK_150,0.826637
1,43_FK_100-93_FK_150,0.826153
1,44_FK_101-93_FK_150,0.82432
1,45_FK_102-93_FK_150,0.744944
1,46_FK_103-93_FK_150,0.825845
1,47_FK_104-93_FK_150,0.831981
1,48_12-93_FK_150,0.895378
1,48_FK_105-93_FK_150,0.825684
1,49_FK_106-93_FK_150,0.753652
1,4_HALO_4A-93_FK_150,0.734259
1,4_PR15_High-93_FK_150,0.956299
1,50_14-93_FK_150,0.947184
1,50_FK_107-93_FK_150,0.784381
1,51_FK_108-93_FK_150,0.799767
1,52_FK_109-93_FK_150,0.819359
1,53_FK_110-93_FK_150,0.771724
1,54_FK_111-93_FK_150,0.833699
1,55_FK_112-93_FK_150,0.794333
1,56_FK_113-93_FK_150,0.812684
1,57_FK_114-93_FK_150,0.678004
1,58_FK_115-93_FK_150,0.821145
1,59_FK_116-93_FK_150,0.808786
1,5_HALO_5A-93_FK_150,0.757744
1,60-93_FK_150,0.958013
1,60_FK_117-93_FK_150,0.80831
1,61-93_FK_150,0.904328
1,61_FK_118-93_FK_150,0.746298
1,62-93_FK_150,0.954098
1,62_FK_119-93_FK_150,0.735114
1,63_FK_120-93_FK_150,0.730061
1,64_FK_121-93_FK_150,0.741307
1,65-93_FK_150,0.962391
1,65_FK_122-93_FK_150,0.745118
1,66_FK_123-93_FK_150,0.747593
1,67_FK_124-93_FK_150,0.709816
1,68_FK_125-93_FK_150,0.71515
1,69_FK_126-93_FK_150,0.725857
1,6_HALO_6A-93_FK_150,0.802134
1,70_FK_127-93_FK_150,0.775132
1,71_FK_128-93_FK_150,0.71292
1,72_FK_129-93_FK_150,0.717406
1,73_FK_130-93_FK_150,0.402681
1,74_FK_131-93_FK_150,0.455012
1,75_FK_132-93_FK_150,0.560651
1,76_FK_133-93_FK_150,0.555727
1,77_FK_134-93_FK_150,0.367141
1,78_FK_135-93_FK_150,0.528328
1,79_FK_136-93_FK_150,0.492801
1,7_G2_ST-93_FK_150,0.991234
1,7_HALO_7A-93_FK_150,0.816256
1,80_FK_137-93_FK_150,0.570654
1,81_FK_138-93_FK_150,0.411225
1,82_FK_139-93_FK_150,0.458819
1,83_FK_140-93_FK_150,0.447411
1,84_FK_141-93_FK_150,0.506165
1,85_FK_142-93_FK_150,0.311253
1,86_FK_143-93_FK_150,0.509234
1,87_FK_144-93_FK_150,0.499192
1,88_FK_145-93_FK_150,0.479153
1,89_FK_146-93_FK_150,0.259729
1,8_G2_G1-93_FK_150,0.953837
1,8_HALO_8A-93_FK_150,0.800713
1,90_FK_147-93_FK_150,0.498548
1,91_FK_148-93_FK_150,0.526314
1,92_FK_149-93_FK_150,0.477961
1,10_G2_HG-94_FK_151,0.858574
1,10_HALO_2B-94_FK_151,0.639082
1,11_HALO_3B-94_FK_151,0.646285
1,12_HALO_4B-94_FK_151,0.645782
1,12_W_plus_3_G1-94_FK_151,0.95301
1,13_HALO_5B-94_FK_151,0.64069
1,13_W_plus_3_G11-94_FK_151,0.947084
1,14_HALO_6B-94_FK_151,0.633769
1,14_W_plus_3_H6-94_FK_151,0.940846
1,15_HALO_7B-94_FK_151,0.633618
1,16_HALO_8B-94_FK_151,0.666711
1,17_HALO_1C-94_FK_151,0.642129
1,17_S6_g11-94_FK_151,0.961547
1,18_11_20_1_1-94_FK_151,0.704362
1,18_11_20_1_2-94_FK_151,0.584598
1,18_11_20_1_3-94_FK_151,0.691088
1,18_11_20_2_1-94_FK_151,0.685663
1,18_11_20_2_2-94_FK_151,0.693248
1,18_11_20_2_3-94_FK_151,0.714206
1,18_11_20_3_1-94_FK_151,0.740972
1,18_11_20_3_2-94_FK_151,0.764408
1,18_11_20_3_3-94_FK_151,0.562193
1,18_HALO_2C-94_FK_151,0.658488
1,18_S6_H6-94_FK_151,0.857617
1,19_HALO_3C-94_FK_151,0.655775
1,1_HALO_1A-94_FK_151,0.600324
1,20_HALO_4C-94_FK_151,0.662058
1,21_HALO_5C-94_FK_151,0.646689
1,22_HALO_6C-94_FK_151,0.642327
1,23_11_20_1_1-94_FK_151,0.597676
1,23_11_20_1_2-94_FK_151,0.506377
1,23_11_20_1_3-94_FK_151,0.58352
1,23_11_20_2_1-94_FK_151,0.502636
1,23_11_20_2_2-94_FK_151,0.443624
1,23_11_20_2_3-94_FK_151,0.463951
1,23_11_20_3_1-94_FK_151,0.479826
1,23_11_20_3_2-94_FK_151,0.462853
1,23_11_20_3_3-94_FK_151,0.63408
1,23_HALO_7C-94_FK_151,0.645159
1,24_HALO_8C-94_FK_151,0.644515
1,25_FK_082-94_FK_151,0.706601
1,26_11_20_2_1-94_FK_151,0.653898
1,26_11_20_2_2-94_FK_151,0.467762
1,26_11_20_2_3-94_FK_151,0.497919
1,26_11_20_3_1-94_FK_151,0.547747
1,26_11_20_3_2-94_FK_151,0.528366
1,26_11_20_3_3-94_FK_151,0.495122
1,26_FK_083-94_FK_151,0.68961
1,27_11_20_1_1-94_FK_151,0.522182
1,27_11_20_1_1A-94_FK_151,0.455837
1,27_11_20_1_2-94_FK_151,0.578699
1,27_11_20_1_2A-94_FK_151,0.454818
1,27_11_20_1_3-94_FK_151,0.704916
1,27_11_20_1_3A-94_FK_151,0.689882
1,27_FK_084-94_FK_151,0.665437
1,28_FK_085-94_FK_151,0.677952
1,29_FK_086-94_FK_151,0.725397
1,2_HALO_2A-94_FK_151,0.627019
1,2_PR8_High-94_FK_151,0.899158
1,30_FK_087-94_FK_151,0.691355
1,31_FK_088-94_FK_151,0.666303
1,32_FK_089-94_FK_151,0.654621
1,33_FK_090-94_FK_151,0.693379
1,34_FK_091-94_FK_151,0.651278
1,35_FK_092-94_FK_151,0.666309
1,36_FK_093-94_FK_151,0.683217
1,37_FK_094-94_FK_151,0.737355
1,38_FK_095-94_FK_151,0.653696
1,39_FK_096-94_FK_151,0.673219
1,3_HALO_3A-94_FK_151,0.630228
1,40_FK_097-94_FK_151,0.646761
1,41_FK_098-94_FK_151,0.741782
1,42_FK_099-94_FK_151,0.666186
1,43_FK_100-94_FK_151,0.664658
1,44_FK_101-94_FK_151,0.665873
1,45_FK_102-94_FK_151,0.718535
1,46_FK_103-94_FK_151,0.668631
1,47_FK_104-94_FK_151,0.660672
1,48_12-94_FK_151,0.857541
1,48_FK_105-94_FK_151,0.667773
1,49_FK_106-94_FK_151,0.720807
1,4_HALO_4A-94_FK_151,0.574185
1,4_PR15_High-94_FK_151,0.933087
1,50_14-94_FK_151,0.923396
1,50_FK_107-94_FK_151,0.616781
1,51_FK_108-94_FK_151,0.633076
1,52_FK_109-94_FK_151,0.658006
1,53_FK_110-94_FK_151,0.716596
1,54_FK_111-94_FK_151,0.67549
1,55_FK_112-94_FK_151,0.630713
1,56_FK_113-94_FK_151,0.651288
1,57_FK_114-94_FK_151,0.659602
1,58_FK_115-94_FK_151,0.661658
1,59_FK_116-94_FK_151,0.644272
1,5_HALO_5A-94_FK_151,0.596118
1,60-94_FK_151,0.951688
1,60_FK_117-94_FK_151,0.64876
1,61-94_FK_151,0.88991
1,61_FK_118-94_FK_151,0.700217
1,62-94_FK_151,0.946022
1,62_FK_119-94_FK_151,0.546276
1,63_FK_120-94_FK_151,0.538407
1,64_FK_121-94_FK_151,0.545889
1,65-94_FK_151,0.958066
1,65_FK_122-94_FK_151,0.688414
1,66_FK_123-94_FK_151,0.553141
1,67_FK_124-94_FK_151,0.508984
1,68_FK_125-94_FK_151,0.519341
1,69_FK_126-94_FK_151,0.687085
1,6_HALO_6A-94_FK_151,0.633083
1,70_FK_127-94_FK_151,0.592805
1,71_FK_128-94_FK_151,0.516705
1,72_FK_129-94_FK_151,0.519814
1,73_FK_130-94_FK_151,0.493729
1,74_FK_131-94_FK_151,0.150818
1,75_FK_132-94_FK_151,0.228246
1,76_FK_133-94_FK_151,0.270358
1,77_FK_134-94_FK_151,0.5463
1,78_FK_135-94_FK_151,0.268154
1,79_FK_136-94_FK_151,0.153689
1,7_G2_ST-94_FK_151,0.964868
1,7_HALO_7A-94_FK_151,0.644202
1,80_FK_137-94_FK_151,0.266665
1,81_FK_138-94_FK_151,0.626858
1,82_FK_139-94_FK_151,0.144572
1,83_FK_140-94_FK_151,0.164777
1,84_FK_141-94_FK_151,0.256063
1,85_FK_142-94_FK_151,0.539056
1,86_FK_143-94_FK_151,0.156683
1,87_FK_144-94_FK_151,0.215989
1,88_FK_145-94_FK_151,0.196447
1,89_FK_146-94_FK_151,0.434933
1,8_G2_G1-94_FK_151,0.947629
1,8_HALO_8A-94_FK_151,0.630065
1,90_FK_147-94_FK_151,0.154611
1,91_FK_148-94_FK_151,0.266961
1,92_FK_149-94_FK_151,0.265192
1,93_FK_150-94_FK_151,0.470748
1,10_G2_HG-95_FK_152,0.847643
1,10_HALO_2B-95_FK_152,0.684336
1,11_HALO_3B-95_FK_152,0.691495
1,12_HALO_4B-95_FK_152,0.691495
1,12_W_plus_3_G1-95_FK_152,0.956676
1,13_HALO_5B-95_FK_152,0.687491
1,13_W_plus_3_G11-95_FK_152,0.948142
1,14_HALO_6B-95_FK_152,0.677003
1,14_W_plus_3_H6-95_FK_152,0.94208
1,15_HALO_7B-95_FK_152,0.67846
1,16_HALO_8B-95_FK_152,0.712905
1,17_HALO_1C-95_FK_152,0.685308
1,17_S6_g11-95_FK_152,0.962546
1,18_11_20_1_1-95_FK_152,0.738384
1,18_11_20_1_2-95_FK_152,0.638369
1,18_11_20_1_3-95_FK_152,0.72046
1,18_11_20_2_1-95_FK_152,0.715894
1,18_11_20_2_2-95_FK_152,0.728454
1,18_11_20_2_3-95_FK_152,0.744492
1,18_11_20_3_1-95_FK_152,0.770001
1,18_11_20_3_2-95_FK_152,0.787702
1,18_11_20_3_3-95_FK_152,0.602751
1,18_HALO_2C-95_FK_152,0.701479
1,18_S6_H6-95_FK_152,0.845771
1,19_HALO_3C-95_FK_152,0.700455
1,1_HALO_1A-95_FK_152,0.642234
1,20_HALO_4C-95_FK_152,0.707491
1,21_HALO_5C-95_FK_152,0.691976
1,22_HALO_6C-95_FK_152,0.687031
1,23_11_20_1_1-95_FK_152,0.630925
1,23_11_20_1_2-95_FK_152,0.536333
1,23_11_20_1_3-95_FK_152,0.619296
1,23_11_20_2_1-95_FK_152,0.473326
1,23_11_20_2_2-95_FK_152,0.375831
1,23_11_20_2_3-95_FK_152,0.50585
1,23_11_20_3_1-95_FK_152,0.513584
1,23_11_20_3_2-95_FK_152,0.442322
1,23_11_20_3_3-95_FK_152,0.663737
1,23_HALO_7C-95_FK_152,0.694302
1,24_HALO_8C-95_FK_152,0.688222
1,25_FK_082-95_FK_152,0.733114
1,26_11_20_2_1-95_FK_152,0.687834
1,26_11_20_2_2-95_FK_152,0.483896
1,26_11_20_2_3-95_FK_152,0.547056
1,26_11_20_3_1-95_FK_152,0.583918
1,26_11_20_3_2-95_FK_152,0.56392
1,26_11_20_3_3-95_FK_152,0.54842
1,26_FK_083-95_FK_152,0.727672
1,27_11_20_1_1-95_FK_152,0.558588
1,27_11_20_1_1A-95_FK_152,0.490446
1,27_11_20_1_2-95_FK_152,0.58278
1,27_11_20_1_2A-95_FK_152,0.497084
1,27_11_20_1_3-95_FK_152,0.740781
1,27_11_20_1_3A-95_FK_152,0.723906
1,27_FK_084-95_FK_152,0.70715
1,28_FK_085-95_FK_152,0.719381
1,29_FK_086-95_FK_152,0.755197
1,2_HALO_2A-95_FK_152,0.672146
1,2_PR8_High-95_FK_152,0.899673
1,30_FK_087-95_FK_152,0.730169
1,31_FK_088-95_FK_152,0.705398
1,32_FK_089-95_FK_152,0.696622
1,33_FK_090-95_FK_152,0.713366
1,34_FK_091-95_FK_152,0.694897
1,35_FK_092-95_FK_152,0.706697
1,36_FK_093-95_FK_152,0.720389
1,37_FK_094-95_FK_152,0.759459
1,38_FK_095-95_FK_152,0.694364
1,39_FK_096-95_FK_152,0.713585
1,3_HALO_3A-95_FK_152,0.672783
1,40_FK_097-95_FK_152,0.690214
1,41_FK_098-95_FK_152,0.769546
1,42_FK_099-95_FK_152,0.70635
1,43_FK_100-95_FK_152,0.705491
1,44_FK_101-95_FK_152,0.704836
1,45_FK_102-95_FK_152,0.74607
1,46_FK_103-95_FK_152,0.708805
1,47_FK_104-95_FK_152,0.700634
1,48_12-95_FK_152,0.857205
1,48_FK_105-95_FK_152,0.706797
1,49_FK_106-95_FK_152,0.745431
1,4_HALO_4A-95_FK_152,0.619634
1,4_PR15_High-95_FK_152,0.933451
1,50_14-95_FK_152,0.924039
1,50_FK_107-95_FK_152,0.66666
1,51_FK_108-95_FK_152,0.679063
1,52_FK_109-95_FK_152,0.697508
1,53_FK_110-95_FK_152,0.740617
1,54_FK_111-95_FK_152,0.710778
1,55_FK_112-95_FK_152,0.672478
1,56_FK_113-95_FK_152,0.693038
1,57_FK_114-95_FK_152,0.680521
1,58_FK_115-95_FK_152,0.700009
1,59_FK_116-95_FK_152,0.687927
1,5_HALO_5A-95_FK_152,0.640236
1,60-95_FK_152,0.954291
1,60_FK_117-95_FK_152,0.689464
1,61-95_FK_152,0.892755
1,61_FK_118-95_FK_152,0.722183
1,62-95_FK_152,0.948953
1,62_FK_119-95_FK_152,0.601293
1,63_FK_120-95_FK_152,0.592935
1,64_FK_121-95_FK_152,0.610027
1,65-95_FK_152,0.960162
1,65_FK_122-95_FK_152,0.702409
1,66_FK_123-95_FK_152,0.616583
1,67_FK_124-95_FK_152,0.567453
1,68_FK_125-95_FK_152,0.579015
1,69_FK_126-95_FK_152,0.696453
1,6_HALO_6A-95_FK_152,0.675858
1,70_FK_127-95_FK_152,0.647689
1,71_FK_128-95_FK_152,0.578272
1,72_FK_129-95_FK_152,0.575253
1,73_FK_130-95_FK_152,0.476194
1,74_FK_131-95_FK_152,0.2598
1,75_FK_132-95_FK_152,0.257106
1,76_FK_133-95_FK_152,0.382918
1,77_FK_134-95_FK_152,0.576739
1,78_FK_135-95_FK_152,0.379894
1,79_FK_136-95_FK_152,0.152205
1,7_G2_ST-95_FK_152,0.966601
1,7_HALO_7A-95_FK_152,0.68575
1,80_FK_137-95_FK_152,0.369523
1,81_FK_138-95_FK_152,0.64973
1,82_FK_139-95_FK_152,0.306793
1,83_FK_140-95_FK_152,0.252852
